# R2D2 triangularized dual grid
48	0	-1	0.4901960784	0.2058823529	0.2941176471	0.2058823529	0.3614379085	0.1705882353		0	2064	48	
0	2064	-1	0.2941176471	0.2058823529	0.3	0.1	0.3614379085	0.1705882353		0	2064	48	
2064	48	-1	0.3	0.1	0.4901960784	0.2058823529	0.3614379085	0.1705882353		0	2064	48	
1	0	-1	0.2941176471	0.3431372549	0.2941176471	0.2058823529	0.3921568627	0.2745098039		0	48	49	1	
0	48	-1	0.2941176471	0.2058823529	0.4901960784	0.2058823529	0.3921568627	0.2745098039		0	48	49	1	
48	49	-1	0.4901960784	0.2058823529	0.4901960784	0.3431372549	0.3921568627	0.2745098039		0	48	49	1	
49	1	-1	0.4901960784	0.3431372549	0.2941176471	0.3431372549	0.3921568627	0.2745098039		0	48	49	1	
2062	0	-1	0.07	0.21	0.2941176471	0.2058823529	0.2194117647	0.2530065359		0	1	2062	
0	1	-1	0.2941176471	0.2058823529	0.2941176471	0.3431372549	0.2194117647	0.2530065359		0	1	2062	
1	2062	-1	0.2941176471	0.3431372549	0.07	0.21	0.2194117647	0.2530065359		0	1	2062	
2063	0	-1	0.1	0.1	0.2941176471	0.2058823529	0.1547058824	0.1719607843		0	2062	2063	
0	2062	-1	0.2941176471	0.2058823529	0.07	0.21	0.1547058824	0.1719607843		0	2062	2063	
2062	2063	-1	0.07	0.21	0.1	0.1	0.1547058824	0.1719607843		0	2062	2063	
2064	0	-1	0.3	0.1	0.2941176471	0.2058823529	0.231372549	0.1352941176		0	2063	2064	
0	2063	-1	0.2941176471	0.2058823529	0.1	0.1	0.231372549	0.1352941176		0	2063	2064	
2063	2064	-1	0.1	0.1	0.3	0.1	0.231372549	0.1352941176		0	2063	2064	
2	1	-1	0.2941176471	0.4803921569	0.2941176471	0.3431372549	0.3921568627	0.4117647059		1	49	50	2	
1	49	-1	0.2941176471	0.3431372549	0.4901960784	0.3431372549	0.3921568627	0.4117647059		1	49	50	2	
49	50	-1	0.4901960784	0.3431372549	0.4901960784	0.4803921569	0.3921568627	0.4117647059		1	49	50	2	
50	2	-1	0.4901960784	0.4803921569	0.2941176471	0.4803921569	0.3921568627	0.4117647059		1	49	50	2	
2061	1	-1	0.07	0.35	0.2941176471	0.3431372549	0.2194117647	0.3911764706		1	2	2061	
1	2	-1	0.2941176471	0.3431372549	0.2941176471	0.4803921569	0.2194117647	0.3911764706		1	2	2061	
2	2061	-1	0.2941176471	0.4803921569	0.07	0.35	0.2194117647	0.3911764706		1	2	2061	
2062	1	-1	0.07	0.21	0.2941176471	0.3431372549	0.1447058824	0.3010457516		1	2061	2062	
