# R2D2 triangularized dual grid
1202	0	-1	6.45	302.15	6.386138614	306.7857143	5.070379538	303.7702381		0	1339	1202	
0	1339	-1	6.386138614	306.7857143	2.375	302.375	5.070379538	303.7702381		0	1339	1202	
1339	1202	-1	2.375	302.375	6.45	302.15	5.070379538	303.7702381		0	1339	1202	
19	0	-1	10.64356436	306.7857143	6.386138614	306.7857143	7.826567657	305.2404762		0	1202	19	
0	1202	-1	6.386138614	306.7857143	6.45	302.15	7.826567657	305.2404762		0	1202	19	
1202	19	-1	6.45	302.15	10.64356436	306.7857143	7.826567657	305.2404762		0	1202	19	
1	0	-1	6.386138614	311.3095238	6.386138614	306.7857143	8.514851485	309.047619		0	19	20	1	
0	19	-1	6.386138614	306.7857143	10.64356436	306.7857143	8.514851485	309.047619		0	19	20	1	
19	20	-1	10.64356436	306.7857143	10.64356436	311.3095238	8.514851485	309.047619		0	19	20	1	
20	1	-1	10.64356436	311.3095238	6.386138614	311.3095238	8.514851485	309.047619		0	19	20	1	
1338	0	-1	2.375	307.125	6.386138614	306.7857143	5.049092409	308.406746		0	1	1338	
0	1	-1	6.386138614	306.7857143	6.386138614	311.3095238	5.049092409	308.406746		0	1	1338	
1	1338	-1	6.386138614	311.3095238	2.375	307.125	5.049092409	308.406746		0	1	1338	
1339	0	-1	2.375	302.375	6.386138614	306.7857143	3.712046205	305.4285714		0	1338	1339	
0	1338	-1	6.386138614	306.7857143	2.375	307.125	3.712046205	305.4285714		0	1338	1339	
1338	1339	-1	2.375	307.125	2.375	302.375	3.712046205	305.4285714		0	1338	1339	
2	1	-1	6.386138614	315.8333333	6.386138614	311.3095238	8.514851485	313.5714286		1	20	21	2	
1	20	-1	6.386138614	311.3095238	10.64356436	311.3095238	8.514851485	313.5714286		1	20	21	2	
20	21	-1	10.64356436	311.3095238	10.64356436	315.8333333	8.514851485	313.5714286		1	20	21	2	
21	2	-1	10.64356436	315.8333333	6.386138614	315.8333333	8.514851485	313.5714286		1	20	21	2	
1337	1	-1	2.375	311.875	6.386138614	311.3095238	5.049092409	313.0059524		1	2	1337	
1	2	-1	6.386138614	311.3095238	6.386138614	315.8333333	5.049092409	313.0059524		1	2	1337	
2	1337	-1	6.386138614	315.8333333	2.375	311.875	5.049092409	313.0059524		1	2	1337	
1338	1	-1	2.375	307.125	6.386138614	311.3095238	3.712046205	310.1031746		1	1337	1338	
1	1337	-1	6.386138614	311.3095238	2.375	311.875	3.712046205	310.1031746		1	1337	1338	
1337	1338	-1	2.375	311.875	2.375	307.125	3.712046205	310.1031746		1	1337	1338	
3	2	-1	6.386138614	320.3571429	6.386138614	315.8333333	8.514851485	318.0952381		2	21	22	3	
2	21	-1	6.386138614	315.8333333	10.64356436	315.8333333	8.514851485	318.0952381		2	21	22	3	
21	22	-1	10.64356436	315.8333333	10.64356436	320.3571429	8.514851485	318.0952381		2	21	22	3	
