# R2D2 triangularized dual grid
856	0	-1	6.45	302.15	6.386138614	306.7857143	5.070379538	303.7702381		0	997	856	
0	997	-1	6.386138614	306.7857143	2.375	302.375	5.070379538	303.7702381		0	997	856	
997	856	-1	2.375	302.375	6.45	302.15	5.070379538	303.7702381		0	997	856	
12	0	-1	10.64356436	306.7857143	6.386138614	306.7857143	7.826567657	305.2404762		0	856	12	
0	856	-1	6.386138614	306.7857143	6.45	302.15	7.826567657	305.2404762		0	856	12	
856	12	-1	6.45	302.15	10.64356436	306.7857143	7.826567657	305.2404762		0	856	12	
1	0	-1	6.386138614	311.3095238	6.386138614	306.7857143	8.514851485	309.047619		0	12	13	1	
0	12	-1	6.386138614	306.7857143	10.64356436	306.7857143	8.514851485	309.047619		0	12	13	1	
12	13	-1	10.64356436	306.7857143	10.64356436	311.3095238	8.514851485	309.047619		0	12	13	1	
13	1	-1	10.64356436	311.3095238	6.386138614	311.3095238	8.514851485	309.047619		0	12	13	1	
996	0	-1	2.375	307.125	6.386138614	306.7857143	5.049092409	308.406746		0	1	996	
0	1	-1	6.386138614	306.7857143	6.386138614	311.3095238	5.049092409	308.406746		0	1	996	
1	996	-1	6.386138614	311.3095238	2.375	307.125	5.049092409	308.406746		0	1	996	
997	0	-1	2.375	302.375	6.386138614	306.7857143	3.712046205	305.4285714		0	996	997	
0	996	-1	6.386138614	306.7857143	2.375	307.125	3.712046205	305.4285714		0	996	997	
996	997	-1	2.375	307.125	2.375	302.375	3.712046205	305.4285714		0	996	997	
2	1	-1	6.386138614	315.8333333	6.386138614	311.3095238	8.514851485	313.5714286		1	13	14	2	
1	13	-1	6.386138614	311.3095238	10.64356436	311.3095238	8.514851485	313.5714286		1	13	14	2	
13	14	-1	10.64356436	311.3095238	10.64356436	315.8333333	8.514851485	313.5714286		1	13	14	2	
14	2	-1	10.64356436	315.8333333	6.386138614	315.8333333	8.514851485	313.5714286		1	13	14	2	
995	1	-1	2.375	311.875	6.386138614	311.3095238	5.049092409	313.0059524		1	2	995	
1	2	-1	6.386138614	311.3095238	6.386138614	315.8333333	5.049092409	313.0059524		1	2	995	
2	995	-1	6.386138614	315.8333333	2.375	311.875	5.049092409	313.0059524		1	2	995	
