### dual
0	302.395
0.829082	302.395

2.5	300
2.49575	300.798

1.24362	301.197
2.49575	300.798

430	302.312
428.753	302.818

427.5	300
427.086	301.276

428.129	301.914
428.753	302.818

35.0526	392.079
34.6959	391.25

36.8581	391.828
36.741	391.243

36.2534	391.036
35.4964	390.554

34.9913	390.796
34.6959	391.25

90.0551	379.231
89.8696	378.593

91.9	378.85
91.7786	378.33

90.2492	378.159
89.8696	378.593

91.2679	378.144
91.7786	378.33

108.1	376.15
107.966	375.466

109.857	375.929
109.757	375.39

108.349	375.049
107.966	375.466

109.278	375.157
109.757	375.39

205.012	367.093
205.051	366.581

206.976	366.866
206.881	366.37

206.346	366.189
206.881	366.37

205.564	366.279
205.051	366.581

285.024	356.134
284.909	355.45

286.976	356
286.884	355.463

285.339	355.041
284.909	355.45

286.35	355.195
286.884	355.463

326.024	356
326.064	355.48

327.984	355.922
327.914	355.384

327.386	355.154
327.914	355.384

326.573	355.22
326.064	355.48

389.016	351.078
389.059	350.565

391	350.975
390.915	350.458

390.373	350.212
390.915	350.458

389.573	350.27
389.059	350.565

44.2939	390.341
44.0491	389.719

48.2222	389.457
47.9863	388.869

44.7797	389.238
44.0491	389.719

46.7573	388.846
47.9863	388.869

45.7358	388.851
45.0103	388.726

120.143	375.071
120.085	374.381

121.988	374.907
121.903	374.371

120.485	374
120.085	374.381

121.366	374.15
121.903	374.371

0	394.225
0.296459	394.225

0.947368	394.921
0.928038	394.689

0.444688	394.613
0.928038	394.689

429	350.025
428.993	349.758

430	349.225
429.66	349.225

429.49	349.613
428.993	349.758

46	360.259
45.1741	360.117

48.5	358
47.9467	356.621

46.4201	355.932
47.9467	356.621

44.5847	357.103
45.3365	356.023

44.7611	358.916
45.1741	360.117

47.3654	359.257
48.577	358.838

121	360.167
122.56	359.927

118.5	358
118.326	356.789

123.34	358.724
123.19	357.49

119.489	356.184
120.622	355.796

121.945	356.511
120.622	355.796

118.985	359.966
119.657	360.755

33.75	388.187
33.3378	386.992

37.7061	387.659
37.9097	386.769

36	385.5
34.8378	385.201

34.2567	386.301
34.8378	385.201

37.1584	386.495
36.7723	385.33

37.1972	388.762
37.9355	388.281

36.2534	389.036
36.9671	389.199

34.9913	388.796
35.4964	389.221

45.1419	386.172
44.8621	385.631

46	385
45.4342	384.85

46.9449	385.769
46.6299	385.179

45.1513	385.275
44.8621	385.631

46.7573	386.846
47.1348	386.41

45.7358	386.851
45.2518	386.682

93.25	374.625
93.3119	373.534

88.7778	375.543
88.161	374.164

90.7998	372.449
89.5089	372.102

88.9636	373.203
89.5089	372.102

92.2179	373.175
91.6784	372.083

92.1904	375.713
93.2936	375.225

90.2492	376.159
89.018	376.134

91.2679	376.144
91.9722	376.238

111	371.833
110.783	370.508

106.75	372.375
106.644	371.461

109.675	369.929
110.783	370.508

107.717	370.817
108.594	369.83

110.185	372.807
111.123	372.427

108.349	373.049
107.066	372.949

109.278	373.157
109.975	373.309

203.639	363.222
203.642	361.783

208.353	362.676
208.232	361.804

204.824	360.952
203.642	361.783

206.995	361.53
205.879	360.655

207.327	363.848
207.115	364.358

204.464	364.113
203.402	363.89

206.346	364.189
205.94	364.645

205.564	364.279
204.685	364.595

283.647	352.324
282.821	351.063

288.278	352
288.824	350.78

285.933	349.384
284.345	349.103

283.584	350.271
284.345	349.103

287.959	350.17
288.824	350.78

287.436	352.932
288.476	352.622

285.339	353.041
283.991	352.909

286.35	353.195
287.191	353.418

324.722	352
324.705	350.885

329.423	351.808
329.3	350.266

328.027	349.591
329.3	350.266

325.836	350.327
326.908	349.278

328.368	352.843
328.17	353.332

325.575	352.953
324.532	352.636

327.386	353.154
328.17	353.332

326.573	353.22
325.765	353.449

387.577	347.192
387.518	345.498

392.5	346.938
392.473	345.32

391.209	344.543
392.473	345.32

388.7	344.554
389.939	343.731

391.426	347.925
391.2	348.425

388.476	348.06
387.369	347.835

390.373	348.212
391.2	348.425

389.573	348.27
388.7	348.553

430	343.5
428.874	343.193

430	347.225
429.179	347.497

427.5	346.062
427.207	344.901

428.311	344.289
428.874	343.193

428.768	347.021
429.179	347.497

121	368.833
122.119	368.356

119	371.167
118.445	369.969

123.361	370.778
123.694	369.652

122.679	369.2
122.119	368.356

119.167	369.286
118.445	369.969

122.359	371.842
