# R2D2 grid information
1	2.634852926	311.1764706
0	8.431372549	311.1764706

2	2.642927991	313.0392157
1	8.431372549	313.0392157

3	2.650578052	314.9019608
2	8.431372549	314.9019608

4	2.657803109	316.7647059
3	8.431372549	316.7647059

5	2.664603163	318.627451
4	8.431372549	318.627451

6	2.670978214	320.4901961
5	8.431372549	320.4901961

7	2.676928262	322.3529412
6	8.431372549	322.3529412

8	2.682453306	324.2156863
7	8.431372549	324.2156863

9	2.687553346	326.0784314
8	8.431372549	326.0784314

10	2.692228383	327.9411765
9	8.431372549	327.9411765

11	2.696478417	329.8039216
10	8.431372549	329.8039216

12	2.700303448	331.6666667
11	8.431372549	331.6666667

13	2.703703475	333.5294118
12	8.431372549	333.5294118

14	2.706678498	335.3921569
13	8.431372549	335.3921569

15	2.709228519	337.254902
14	8.431372549	337.254902

16	2.711353536	339.1176471
15	8.431372549	339.1176471

17	2.713053549	340.9803922
16	8.431372549	340.9803922

18	2.714328559	342.8431373
17	8.431372549	342.8431373

19	2.715178566	344.7058824
18	8.431372549	344.7058824

20	2.71560357	346.5686275
19	8.431372549	346.5686275

21	2.71560357	348.4313725
20	8.431372549	348.4313725

22	2.715178566	350.2941176
21	8.431372549	350.2941176

23	2.714328559	352.1568627
22	8.431372549	352.1568627

24	2.713053549	354.0196078
23	8.431372549	354.0196078

25	2.711353536	355.8823529
24	8.431372549	355.8823529

26	2.709228519	357.745098
25	8.431372549	357.745098

27	2.706678498	359.6078431
26	8.431372549	359.6078431

28	2.703703475	361.4705882
27	8.431372549	361.4705882

29	2.700303448	363.3333333
28	8.431372549	363.3333333

30	2.696478417	365.1960784
29	8.431372549	365.1960784

31	2.692228383	367.0588235
30	8.431372549	367.0588235

32	2.687553346	368.9215686
31	8.431372549	368.9215686

33	2.682453306	370.7843137
32	8.431372549	370.7843137

34	2.676928262	372.6470588
33	8.431372549	372.6470588

35	2.670978214	374.5098039
34	8.431372549	374.5098039

36	2.664603163	376.372549
35	8.431372549	376.372549

37	2.657803109	378.2352941
36	8.431372549	378.2352941

38	2.650578052	380.0980392
37	8.431372549	380.0980392

39	2.642927991	381.9607843
38	8.431372549	381.9607843

40	8.431372549	311.1764706
0	8.431372549	307.3317383

41	8.431372549	313.0392157
1	8.431372549	311.1764706

41	8.431372549	311.1764706
40	16.8627451	311.1764706

42	8.431372549	314.9019608
2	8.431372549	313.0392157

42	8.431372549	313.0392157
41	16.8627451	313.0392157

43	8.431372549	316.7647059
3	8.431372549	314.9019608

43	8.431372549	314.9019608
42	16.8627451	314.9019608

44	8.431372549	318.627451
4	8.431372549	316.7647059

44	8.431372549	316.7647059
43	16.8627451	316.7647059

45	8.431372549	320.4901961
5	8.431372549	318.627451

45	8.431372549	318.627451
44	16.8627451	318.627451

46	8.431372549	322.3529412
6	8.431372549	320.4901961

46	8.431372549	320.4901961
45	16.8627451	320.4901961

47	8.431372549	324.2156863
7	8.431372549	322.3529412

47	8.431372549	322.3529412
46	16.8627451	322.3529412

48	8.431372549	326.0784314
8	8.431372549	324.2156863

48	8.431372549	324.2156863
47	16.8627451	324.2156863

49	8.431372549	327.9411765
9	8.431372549	326.0784314

49	8.431372549	326.0784314
48	16.8627451	326.0784314

50	8.431372549	329.8039216
10	8.431372549	327.9411765

50	8.431372549	327.9411765
49	16.8627451	327.9411765

51	8.431372549	331.6666667
11	8.431372549	329.8039216

51	8.431372549	329.8039216
50	16.8627451	329.8039216

52	8.431372549	333.5294118
12	8.431372549	331.6666667

52	8.431372549	331.6666667
51	16.8627451	331.6666667

53	8.431372549	335.3921569
13	8.431372549	333.5294118

53	8.431372549	333.5294118
52	16.8627451	333.5294118

54	8.431372549	337.254902
14	8.431372549	335.3921569

54	8.431372549	335.3921569
53	16.8627451	335.3921569

55	8.431372549	339.1176471
15	8.431372549	337.254902

55	8.431372549	337.254902
54	16.8627451	337.254902

56	8.431372549	340.9803922
16	8.431372549	339.1176471

56	8.431372549	339.1176471
55	16.8627451	339.1176471

57	8.431372549	342.8431373
17	8.431372549	340.9803922

57	8.431372549	340.9803922
56	16.8627451	340.9803922

58	8.431372549	344.7058824
18	8.431372549	342.8431373

58	8.431372549	342.8431373
57	16.8627451	342.8431373

59	8.431372549	346.5686275
19	8.431372549	344.7058824

59	8.431372549	344.7058824
58	16.8627451	344.7058824

60	8.431372549	348.4313725
20	8.431372549	346.5686275

60	8.431372549	346.5686275
59	16.8627451	346.5686275

61	8.431372549	350.2941176
21	8.431372549	348.4313725

61	8.431372549	348.4313725
