### dual
0	301.75
0.930754	302.098

1.74797	300
2.09607	300.931

1.39613	301.397
2.09607	300.931

430	301.682
429.288	301.756

428.252	300
428.123	300.635

428.932	300.953
428.123	300.635

34.3636	392.136
34.3726	391.457

37.6667	391.667
37.6513	391.005

35.1952	391.049
34.3726	391.457

36.8103	390.841
37.6513	391.005

89.3929	379.393
89.4087	378.712

92.5	378.75
92.4997	378.083

91.7495	377.875
92.4997	378.083

90.2202	378.176
89.4087	378.712

107.5	376.25
107.482	375.606

110.5	375.875
110.49	375.22

109.736	374.955
110.49	375.22

108.223	375.159
107.482	375.606

204.3	367.16
204.275	366.511

207.667	366.771
207.63	366.134

205.113	366.107
204.275	366.511

206.778	365.931
207.63	366.134

284.333	356.229
284.336	355.575

287.708	356
287.708	355.333

286.854	355
287.708	355.333

285.17	355.134
284.336	355.575

325.292	356
325.292	355.333

328.658	355.868
328.647	355.202

326.146	355
325.292	355.333

327.812	354.934
328.647	355.202

388.342	351.132
388.342	350.471

391.667	350.958
391.662	350.298

390.826	349.989
391.662	350.298

389.171	350.075
388.342	350.471

44.3333	390.333
44.4739	389.588

47.6071	389.607
47.5988	388.943

45.3776	389.049
44.4739	389.588

46.791	388.807
47.5988	388.943

119.5	375.125
119.46	374.493

122.7	374.84
122.714	374.168

120.189	374.114
121.04	373.684

121.871	373.912
122.714	374.168

0	394
0.455703	393.948

1.63636	394.864
1.54661	394.524

0.683554	394.422
0.455703	393.948

428.333	350.042
428.325	349.694

430	349
429.436	349

429.154	349.5
428.325	349.694

46	359.75
45.0714	359.604

47.7308	358
47.727	357.359

44.6072	358.656
44.1757	358.121

45.3673	356.563
44.6824	356.726

44.6564	357.526
44.1757	358.121

46.8598	357.039
46.1514	356.401

47.3475	359.362
46.8983	360.074

121	359.625
121.705	359.749

119.333	358
119.683	357.094

121.996	356.275
122.599	356.73

122.402	357.82
122.599	356.73

120.691	356.641
119.683	357.094

122.057	358.999
121.705	359.749

119.845	359.142
119.119	358.762

34.3636	388.136
34.0516	387.308

37.6667	387.667
37.1111	386.723

36	386.418
35.1425	386.162

34.7137	386.825
35.1425	386.162

35.1952	389.049
34.3726	388.79

36.8103	388.841
37.6513	388.339

44.3333	386.333
43.9693	385.474

46	384.25
45.0804	384.085

47.6071	385.607
47.0714	384.571

44.6206	384.878
45.0804	384.085

45.3776	387.049
44.4739	386.921

46.791	386.807
47.5988	386.276

92.5	374.75
92.1164	374.067

89.3929	375.393
89.2145	374.656

89.9289	374.092
89.2145	374.656

91.1747	373.851
92.1164	374.067

91.7495	375.875
92.4997	375.417

90.2202	376.176
89.4087	376.046

110.5	371.875
110.618	371.189

107.5	372.25
107.213	371.531

108.868	370.169
108.125	370.144

107.82	371.047
108.125	370.144

109.927	370.908
109.53	370.051

109.736	372.955
110.49	372.554

108.223	373.159
107.482	372.939

204.3	363.16
204.477	362.278

207.667	362.771
207.552	361.81

206.661	361.443
207.552	361.81

205.416	361.756
204.477	362.278

205.113	364.107
204.275	363.844

206.778	363.931
207.63	363.468

284.333	352.229
284.161	351.15

287.708	352
287.708	351.349

284.908	350.495
284.161	351.15

286.854	351.023
285.841	350.346

286.854	353
287.708	352.667

285.17	353.134
284.336	352.909

325.292	352
325.386	351.138

328.658	351.868
328.637	350.97

327.797	350.587
328.637	350.97

326.288	350.707
327.057	350.196

326.146	353
325.292	352.667

327.812	352.934
328.647	352.535

388.342	347.132
388.358	345.948

391.667	346.958
391.649	346.247

389.194	345.291
388.358	345.948

390.807	345.912
390.001	345.136

390.826	347.989
391.662	347.632

389.171	348.075
388.342	347.804

430	347
429.42	347.039

430	344.75
429.354	344.663

428.333	346.042
428.243	345.524

429.031	345.245
428.243	345.524

429.13	346.559
429.42	347.039

121	369.375
122.133	369.81

119.5	371.125
119.457	370.609

122.7	370.84
122.133	369.81

120.186	370.289
120.457	369.443

120.189	372.114
121.04	372.351

121.871	371.912
122.714	371.502

0	389.25
0.979162	388.765

0	392
0.731902	392.217

1.63636	390.864
2.07007	389.84

1.46874	389.397
2.07007	389.84

1.09785	391.826
1.82281	391.46

92.7419	338
92.8421	336.982

89.3301	338.074
89.5208	337.304

92.0213	336.474
91.3149	336.237

90.451	336.882
91.3149	336.237

90.2632	339.684
89.3956	339.172

91.8095	339.152
91.0485	339.89

89.2692	358
89.3474	356.925

92.6667	358
92.6667	357.285

90.2519	356.387
89.3474	356.925

91.8333	356.927
91.0568	356.21

91.7793	359.438
92.6307	358.958

90.2315	358.967
91.0072	359.603

430	342.25
429.35	342.25

430	340
429.268	340.05

428.902	340.575
429.268	340.05

429.025	341.625
429.35	342.25

430	338
429.302	338.15

430	335.318
429.289	335.242

428.261	337
428.129	336.363

428.933	336.044
428.129	336.363

428.953	337.724
429.302	338.15

268.31	337.024
267.673	336.071

271.739	337
271.875	336.131

269.742	335.031
268.628	334.743

268.2	335.583
267.673	336.071

271.073	335.697
270.544	334.819

269.832	338.434
268.761	337.972

271.478	338.362
270.873	338.864

197.258	338
197.342	336.906

200.69	337.976
200.681	337.269

198.255	336.359
197.342	336.906

199.831	336.928
199.057	336.191

199.037	339.376
197.863	338.917

36.0073	357.512
35.7739	357.52

36	358.489
35.6453	358.497

35.468	358.257
35.6453	358.497

35.6535	357.768
35.4143	358.017

36.4477	357.82
36.3033	357.555

36.349	358.253
36.2327	358.494

45.5146	340.043
45.4663	339.748

46.5038	339.978
46.4876	339.612

46.2276	339.441
46.4876	339.612

45.6849	339.58
45.9417	339.347

45.8203	340.51
45.5566	340.368

46.2994	340.297
46.0798	340.538

0	301.75
0.930754	302.098

0	305.25
0.675528	305.205

1.39613	303.147
0.930754	302.098

1.01329	304.307
0.675528	305.205

0	305.25
0.675528	305.205

0	308.75
0.929954	308.334

1.39493	307.252
0.929954	308.334

1.01329	306.057
0.675528	305.205

0	308.75
0.929954	308.334

0	312.25
0.870641	312.471

2.12046	310.343
2.3436	309.396

1.30596	311.706
2.28428	311.199

1.39493	309.002
2.3436	309.396

0	312.25
0.870641	312.471

0	315.75
0.800247	315.665

1.30596	313.456
0.870641	312.471

1.20037	314.748
0.800247	315.665

0	315.75
0.800247	315.665

0	319.25
0.916671	319.654

2.09392	317.647
2.31261	318.586

1.37501	318.982
2.31261	318.586

1.20037	316.498
2.19619	316.93

0	319.25
0.916671	319.654

0	322.75
0.73195	322.83

1.37501	320.732
0.916671	319.654

1.09793	321.995
0.73195	322.83

0	322.75
0.73195	322.83

